book_id,user_id,rating
366,19729,5
366,28158,5
367,6630,3
367,10288,4
367,32748,3
368,6630,3
368,8167,4
368,9668,5
368,15604,5
368,25164,3
368,30944,5
368,32748,5
368,53292,5
369,2487,5
369,9668,1
369,23603,3
369,28158,3
370,6630,2
370,24499,3
370,52036,2
370,53292,5
371,3739,5
371,6342,4
371,10288,5
371,10509,1
371,12381,3
371,24143,4
371,28158,3
371,32745,3
371,38798,5
371,43602,5
371,45554,4
371,53293,5
372,9668,4
372,17566,4
372,26629,5
372,50999,2
373,8167,3
373,12471,5
373,19729,3
373,23603,2
373,39703,5
373,53293,5
374,32745,4
374,49288,5
374,49289,5
374,49295,5
374,49297,5
375,2487,3
375,3739,4
375,6342,3
375,7563,5
375,8167,2
375,9668,3
375,9731,2
375,14372,3
375,17566,3
375,19729,3
375,24143,5
375,30944,4
375,32305,4
375,38798,4
375,39703,5
375,43602,4
375,45554,3
377,15604,4
377,30944,3
377,32748,5
377,38798,3
377,48687,5
378,7563,4
378,9806,3
378,12381,4
378,32305,4
378,33065,5
378,49288,5
378,49295,5
378,49297,5
379,7563,3
379,9668,3
379,17566,5
380,9731,4
380,9806,4
380,12381,3
380,37834,4
380,53293,5
381,6342,3
381,28767,4
382,48687,5
383,7563,3
383,9011,2
383,12874,4
383,25840,1
383,37834,5
384,17566,4
384,26718,3
384,43602,3
386,2487,4
386,6342,4
386,8167,2
386,8510,5
386,9011,2
386,9806,3
386,17566,3
386,19729,4
386,26145,3
386,26718,3
386,28767,2
386,30944,3
386,33065,5
386,38798,3
386,50999,4
386,53292,5
386,53293,5
387,3739,5
387,6342,3
387,7563,5
387,8167,3
387,8510,5
387,9011,2
387,9731,4
387,12874,2
387,15604,4
387,17566,3
387,19729,4
387,23603,3
387,24499,3
387,25840,5
387,30184,4
387,38798,3
387,39703,5
387,45554,4
387,50999,4
388,19729,3
388,23603,3
388,26145,3
388,26718,3
388,53292,5
389,12471,3
389,28158,4
389,30944,4
390,15604,4
390,19729,3
390,23603,5
390,24143,4
390,25840,5
390,30944,3
390,32305,2
390,32745,3
390,39703,5
390,43602,4
390,45554,4
391,2487,3
391,8167,4
391,9806,3
391,15604,5
391,23603,5
391,24143,5
391,24499,3
391,25840,3
391,37834,4
391,38798,5
391,39703,5
391,43602,4
391,43602,4
391,45554,4
391,50999,5
391,53292,5
392,10288,4
392,23603,2
392,28767,1
393,49288,5
393,49289,5
393,49295,5
393,49297,5
394,17566,4
394,26718,3
394,43602,3
395,3739,5
395,9806,5
395,12381,4
395,23603,3
395,24143,4
395,25164,2
395,26629,5
395,32305,1
395,32745,3
395,33065,4
395,38798,2
395,39703,5
395,43602,5
395,45554,4
395,48687,5
396,2487,3
396,6630,4
396,10288,5
396,12381,3
396,12874,4
396,28767,4
397,9011,1
397,9668,2
397,12381,4
397,24143,4
397,37834,4
397,52036,4
398,7563,3
398,10509,5
398,15604,4
399,19729,4
400,3739,4
400,10509,2
400,53293,5
401,3739,5
401,6342,4
401,9668,3
401,12381,3
401,12874,2
401,19729,4
401,24143,4
401,25164,2
401,25840,2
401,28158,3
401,32305,4
401,33065,4
401,38798,3
401,39703,5
401,43602,5
401,45554,4
401,52036,4
401,53292,5
402,9731,4
402,9806,4
402,12874,3
402,14372,4
402,15604,4
402,24143,5
402,25840,5
402,26629,5
402,32745,3
402,32748,5
402,38798,4
402,39703,5
402,45554,5
402,50999,4
403,38798,4
403,39703,5
404,7563,3
404,37834,2
404,52036,2
405,3739,5
405,6342,4
405,9806,3
405,24143,5
405,24499,2
405,25164,3
405,32745,3
405,43602,5
405,48687,5
405,53293,5
407,12381,4
407,12874,2
407,14372,4
407,32745,3
407,32748,3
407,37834,4
408,2487,2
408,3739,4
408,12381,4
408,49288,5
408,49289,5
408,49295,5
408,49297,5
408,53293,5
409,3739,3
409,6342,3
409,8510,4
409,9806,3
409,10288,5
409,14372,5
409,23603,5
409,24499,4
409,28767,5
409,32745,4
409,38798,4
409,45554,3
409,53293,5
410,7563,3
410,9011,2
410,9668,3
410,9806,3
410,12381,4
410,26718,4
410,30944,4
410,32305,4
410,33065,5
410,45554,4
411,26629,3
412,49288,5
412,49289,5
412,49295,5
412,49297,5
413,2487,4
413,6630,1
413,9011,2
413,12381,3
413,14372,5
413,24143,4
413,25840,4
413,32305,2
413,38798,5
413,39703,5
413,45554,5
413,52036,5
414,12381,3
414,12874,3
414,24499,4
414,28767,2
416,3739,4
416,8167,3
416,8510,4
416,12471,5
416,23603,3
416,24499,3
416,48687,5
416,53293,5
417,2487,4
417,8510,4
417,9731,2
417,10288,4
417,10509,5
417,12381,4
417,28767,3
417,45554,4
418,43602,3
418,53293,5
419,17566,4
419,43602,3
420,2487,2
420,9731,3
420,9806,2
420,17566,3
420,23603,2
420,25164,2
420,30184,5
420,32745,2
421,37834,5
422,9011,5
422,12471,5
422,33065,5
424,2487,4
424,3739,4
424,8167,3
424,9668,3
424,12381,4
424,14372,5
424,24143,4
424,28767,2
424,32748,5
424,33065,4
424,38798,3
424,45554,5
424,52036,4
424,53292,5
425,2487,3
425,7563,3
425,14372,2
425,26145,3
425,26718,3
425,28767,3
425,32745,4
425,38798,3
425,39703,5
425,48687,5
425,50999,3
425,53292,5
425,53293,5
426,3739,5
426,7563,5
426,8167,5
426,9668,1
426,9731,4
426,14372,3
426,19729,3
426,24499,5
426,33065,3
426,45554,2
426,53292,5
427,9011,3
427,9668,5
427,12874,3
427,19729,4
427,24143,4
427,25840,4
427,30944,4
427,32305,3
427,33065,4
427,38798,5
427,39703,5
427,45554,4
427,48687,5
428,10288,5
428,52036,2
429,32305,4
429,32748,5
429,43602,5
429,52036,4
430,9806,4
430,26629,3
430,37834,5
431,2487,4
431,17566,3
431,19729,3
431,25164,4
431,32745,3
431,32748,3
431,49288,5
431,49289,5
431,49295,5
431,49297,5
431,50999,2
432,10288,5
432,12471,4
432,24143,5
432,28158,5
432,30944,5
432,32745,3
432,37834,4
432,39703,5
432,43602,4
432,53293,5
433,25164,2
433,32748,4
433,50999,4
435,48687,5
435,53292,5
436,2487,4
436,6630,3
436,9731,4
436,12381,4
436,26718,3
436,32305,2
436,33065,4
436,37834,3
436,50999,2
436,53293,5
437,7563,4
437,26629,4
437,49288,5
437,49289,5
437,49295,5
437,49297,5
439,25164,4
439,28158,3
439,49288,5
439,49289,5
439,49295,5
439,49297,5
440,43602,4
441,6630,3
441,26629,4
441,30184,5
441,32745,4
441,37834,4
442,10509,1
442,28158,4
442,32745,4
443,53292,5
444,8510,5
444,9806,5
444,12874,4
444,15604,3
444,24143,5
444,25840,5
444,30944,4
444,38798,3
444,39703,5
444,43602,4
445,6630,4
445,10288,5
445,10509,4
446,49288,5
446,49289,5
446,49295,5
446,49297,5
447,10288,4
447,12471,4
447,25164,2
447,28158,4
447,30944,4
447,52036,3
447,53292,5
448,3739,1
448,9668,1
448,17566,5
449,26718,3
450,2487,5
451,8167,2
451,9668,5
451,9731,3
451,9806,3
451,12381,3
451,24499,3
451,25840,5
451,30944,5
451,38798,2
452,37834,2
452,52036,2
453,2487,4
453,3739,2
453,6342,5
453,8510,3
453,10288,1
453,10509,4
453,14372,5
453,24499,3
453,25164,1
453,26145,4
453,32745,3
453,32748,4
453,33065,3
453,37834,5
453,50999,4
453,53293,5
454,9011,4
454,10288,4
454,24499,4
456,3739,5
456,9011,4
456,9806,4
456,10288,4
456,15604,4
456,19729,4
456,24143,5
456,32745,4
456,39703,5
456,50999,3
456,53293,5
457,9011,2
457,9668,4
457,9731,3
457,17566,4
457,25164,3
457,33065,2
457,52036,2
457,53292,5
458,7563,3
458,10288,5
458,37834,5
458,49288,5
458,49289,5
458,49295,5
458,49297,5
461,2487,5
461,3739,4
461,6342,3
461,10509,4
461,25840,3
461,26145,3
461,28158,3
461,28767,2
461,32305,5
461,32748,5
461,33065,5
461,38798,5
461,53292,5
463,14372,4
463,25164,3
463,26718,3
463,38798,5
463,50999,5
464,28158,5
464,39703,3
464,49288,5
464,49289,5
464,49295,5
464,49297,5
465,12874,4
466,12471,5
466,23603,4
466,32748,5
466,37834,4
466,49288,5
466,49289,5
466,49295,5
466,49297,5
467,8510,4
467,10509,5
467,19729,4
467,32748,4
468,6342,3
468,9011,2
468,9668,4
468,12381,4
468,25164,3
468,26145,3
468,26629,5
468,26718,4
468,28767,2
468,33065,4
468,53292,5
469,12471,5
470,49288,5
470,49289,5
470,49295,5
470,49297,5
471,8167,2
471,9668,5
471,9806,4
471,12381,3
471,12874,3
471,24143,4
471,24499,3
471,25840,5
471,26718,4
471,30184,5
471,32305,5
471,33065,4
471,38798,2
471,45554,4
472,2487,4
472,10509,4
472,14372,5
472,24143,5
472,33065,5
472,39703,5
472,49288,5
472,49289,5
472,49295,5
472,49297,5
472,53293,5
473,9668,4
473,32748,3
474,49288,5
474,49289,5
474,49295,5
474,49297,5
476,3739,5
476,6342,4
476,8510,2
476,9668,5
476,9731,4
476,10509,4
476,14372,2
476,24499,3
476,25164,4
476,32305,3
476,33065,3
476,45554,5
476,50999,3
476,53292,5
477,32748,4
478,3739,4
478,9806,4
478,12381,3
478,14372,3
478,19729,3
478,24143,4
478,25840,2
478,26145,2
478,32305,3
478,38798,3
478,39703,5
478,45554,4
478,52036,5
479,3739,5
479,9011,3
479,9668,3
479,9806,4
479,12874,3
479,15604,3
479,19729,4
479,24143,4
479,25840,4
479,30944,4
479,39703,5
479,45554,4
479,49288,5
479,49289,5
479,49295,5
479,49297,5
480,8167,4
480,8510,3
480,9668,4
480,12471,4
480,25164,4
480,26718,4
480,28158,1
480,30944,5
481,12471,5
481,30944,5
483,6342,3
483,9011,4
483,9668,5
483,9731,3
483,24143,4
483,32745,5
483,39703,5
483,45554,4
483,53292,5
484,15604,5
484,26718,4
485,8167,4
485,12381,4
485,12874,3
485,15604,4
485,24143,4
485,33065,4
485,38798,3
485,39703,5
485,45554,3
486,19729,3
486,23603,2
486,24499,4
487,6630,3
487,19729,3
487,23603,2
487,26145,3
487,26629,4
487,37834,5
487,43602,4
488,10288,4
488,23603,5
488,25164,4
488,26629,5
488,30184,5
488,32745,5
488,33065,3
488,37834,5
488,43602,5
488,48687,5
488,52036,4
489,2487,3
489,3739,4
489,10509,3
489,12381,3
489,14372,4
489,24143,5
489,33065,5
489,38798,5
489,39703,5
489,43602,3
489,45554,4
490,30944,5
490,53293,5
491,26718,3
492,12471,2
492,14372,3
492,26629,4
492,28158,3
493,15604,5
493,19729,3
493,25164,3
493,28158,4
493,32305,4
493,53292,5
494,8510,4
494,9011,4
494,9668,5
494,14372,3
494,32748,3
495,7563,4
495,8510,3
495,9011,4
495,9731,4
495,26718,3
495,37834,5
495,53293,5
496,2487,3
496,6342,4
496,6630,4
496,8167,3
496,8510,3
496,9731,4
496,10509,5
496,14372,4
496,15604,5
496,28767,3
496,33065,5
496,37834,5
496,38798,4
496,45554,3
496,53293,5
497,8167,2
497,10288,5
497,12874,3
497,14372,3
497,15604,5
497,17566,4
497,19729,3
497,24143,4
497,32305,3
497,38798,4
497,39703,5
497,43602,3
497,53292,5
498,9668,2
498,12381,4
498,12874,3
498,15604,2
498,23603,3
498,24143,4
498,24499,2
498,25840,3
498,30944,5
498,32305,3
498,38798,2
498,39703,5
499,3739,4
499,7563,3
499,9011,4
499,32748,4
499,39703,5
499,53293,5
500,23603,3
500,53292,5
501,6342,2
501,6630,4
501,9806,4
501,10288,2
501,12874,3
501,14372,3
501,23603,3
501,26145,4
501,28767,3
501,38798,4
503,3739,4
503,9806,4
503,19729,3
503,24143,5
503,32745,4
503,39703,5
503,43602,3
503,53293,5
504,17566,5
504,49289,5
504,49295,5
505,17566,4
505,23603,4
506,12471,1
507,30944,5
507,32745,4
508,10288,4
508,10509,3
508,33065,3
509,17566,3
511,23603,5
511,32748,4
512,2487,3
512,3739,5
512,9668,5
512,12381,4
512,14372,5
512,15604,4
512,25840,5
512,48687,5
513,2487,3
513,33065,5
514,2487,5
514,8510,3
514,9011,2
514,9668,5
514,12381,4
514,12874,4
514,32305,3
514,38798,4
515,2487,4
515,6342,4
515,6630,4
515,8167,3
515,9731,2
515,9806,4
515,10509,3
515,24499,3
515,25164,4
515,28158,5
515,28767,5
515,32745,4
515,32748,3
515,38798,4
515,43602,5
515,50999,3
516,8167,5
516,8510,2
516,9806,4
516,12381,4
516,26718,3
516,53293,5
517,53292,5
518,2487,3
518,3739,5
518,8167,3
518,8510,5
518,12381,4
518,15604,4
518,24143,3
518,39703,3
518,45554,4
518,52036,4
519,2487,2
519,23603,3
519,26718,3
520,37834,4
520,53293,5
521,6630,4
521,10509,4
521,26145,3
521,43602,4
522,7563,3
522,24143,4
522,32305,5
522,37834,4
523,9806,3
523,10509,5
523,12381,4
523,53292,5
526,2487,4
526,10288,5
526,32748,4
526,37834,4
526,50999,3
527,2487,2
527,9011,3
527,9731,3
527,12471,3
527,26718,2
527,30184,5
527,50999,5
528,26629,4
528,28158,5
528,30944,5
529,2487,3
529,9806,4
529,12381,3
529,14372,3
529,15604,5
529,19729,3
529,24143,3
529,32305,2
529,32745,3
529,38798,4
529,39703,5
529,45554,4
529,48687,5
529,50999,3
529,52036,5
530,8167,3
530,9011,3
530,24143,4
530,25840,5
530,26629,4
530,30944,4
530,32305,3
530,39703,5
530,45554,4
531,9011,1
531,9668,5
531,9806,3
531,12874,2
531,15604,5
531,24143,3
531,26629,5
531,26718,3
531,30944,5
531,32305,5
531,33065,3
531,39703,5
531,52036,5
532,49288,5
532,49289,5
532,49295,5
532,49297,5
533,25164,1
534,12471,4
534,26629,5
535,52036,2
536,12471,1
538,2487,2
538,3739,4
538,6342,4
538,6630,4
538,7563,3
538,8510,3
538,9668,5
538,9731,4
538,9806,4
538,10288,5
538,14372,3
538,17566,5
538,23603,5
538,25164,2
538,25840,3
538,26718,3
538,32745,3
538,38798,5
538,53293,5
540,8167,3
540,8510,3
540,9011,4
540,9806,3
540,19729,4
540,26145,3
540,28767,5
540,30944,4
540,33065,4
540,37834,4
540,38798,3
540,53292,5
541,49289,5
541,49295,5
541,49297,5
541,53292,5
542,15604,5
542,28158,4
542,30184,5
542,30944,5
543,17566,5
543,43602,3
543,49289,5
543,49295,5
543,49297,5
544,7563,4
544,8167,4
544,8510,5
544,12874,4
544,25840,1
544,26145,4
544,45554,5
544,50999,4
544,53292,5
545,8167,4
545,8510,4
545,9731,2
545,9806,4
545,10288,5
545,12874,4
545,14372,4
545,15604,4
545,24499,3
545,25840,3
545,32745,5
545,39703,5
546,6342,4
546,9806,2
546,10509,4
546,24143,5
546,26718,4
546,30944,4
546,38798,3
546,39703,5
546,43602,4
546,45554,4
546,53293,5
547,12381,3
547,19729,3
547,23603,2
547,24143,4
547,32305,2
547,32748,4
547,37834,4
547,39703,5
547,43602,4
550,10509,4
550,33065,5
552,17566,4
552,30184,5
553,6630,3
553,30184,5
553,43602,5
554,14372,3
554,25164,4
554,26718,3
554,38798,5
554,50999,5
555,39703,5
555,48687,5
556,6342,3
556,6630,4
556,7563,3
556,9731,3
556,10288,4
556,15604,4
556,24499,2
556,26145,3
556,30184,5
557,3739,4
557,7563,3
557,8510,2
557,12381,2
557,37834,3
557,48687,5
557,53293,5
558,9011,3
558,12471,5
558,26718,2
558,30184,5
558,43602,3
558,50999,4
559,3739,5
559,9668,1
559,12381,4
559,24143,4
559,25164,3
559,28158,4
559,32305,4
559,33065,5
559,38798,4
559,43602,4
559,48687,5
559,50999,3
559,53293,5
560,3739,4
560,8167,3
560,12381,4
560,12874,4
560,14372,3
560,24143,3
560,25840,3
560,30944,3
560,32305,4
560,33065,5
560,38798,3
560,39703,5
560,45554,5
560,52036,5
561,8510,5
561,9011,3
561,9668,2
561,12471,5
561,53292,5
561,53293,5
562,12471,2
563,9011,3
563,12471,3
563,26718,2
563,30184,5
563,43602,3
563,50999,5
564,48687,5
565,12471,2
565,28158,5
569,2487,4
569,6630,4
569,10288,2
569,30184,5
570,7563,3
570,9011,3
570,12874,3
570,15604,5
570,28158,4
570,32745,4
570,37834,4
571,17566,3
571,30184,5
572,26718,4
572,32745,4
572,33065,5
572,37834,5
573,6630,3
573,26145,3
574,9668,4
575,6630,3
575,26145,3
575,28158,3
576,2487,2
576,6342,4
576,8167,3
576,9011,2
576,9668,3
576,9806,4
576,12874,2
576,19729,4
576,24143,4
576,25164,4
576,25840,5
576,30944,5
576,32305,4
576,39703,5
576,45554,5
576,52036,3
577,9806,3
577,14372,4
577,19729,3
577,26145,3
577,30184,5
577,30944,3
577,53292,5
578,6630,3
578,10288,5
578,19729,3
578,28767,5
578,30184,5
578,32745,4
578,43602,4
579,9806,3
579,10288,2
579,12874,3
579,14372,2
579,25840,4
579,39703,5
582,39703,2
583,53292,5
584,9668,1
584,12471,2
585,49288,5
585,49289,5
585,49295,5
585,49297,5
586,6630,3
586,8510,3
586,12471,4
587,2487,1
587,8510,4
587,9011,2
587,9731,4
587,9806,3
587,10509,5
587,32305,5
587,33065,3
588,23603,4
588,26629,4
588,28767,3
590,2487,3
590,3739,5
590,8510,5
590,9731,3
590,14372,3
590,24143,4
590,25840,3
590,26145,3
590,28158,5
590,30944,3
590,32305,3
590,38798,3
590,39703,5
591,19729,4
591,45554,3
591,53292,5
592,8167,4
592,26718,4
592,33065,3
592,53292,5
593,12471,5
593,26629,5
593,37834,5
594,2487,3
594,15604,3
594,19729,3
594,23603,5
594,24499,4
594,32748,4
594,53292,5
595,3739,4
595,6342,4
595,9668,5
595,9731,4
595,12874,3
595,14372,4
595,15604,4
595,24143,4
595,26629,3
595,28767,2
595,32305,3
595,33065,3
595,53293,5
596,6630,3
596,17566,4
596,26145,3
596,28158,4
596,30184,5
597,9668,2
597,12874,3
597,15604,4
597,19729,3
597,24143,5
597,25840,5
597,38798,3
597,39703,4
597,45554,4
597,52036,5
598,6630,3
598,12471,5
598,25164,4
599,14372,3
599,30944,5
599,32745,4
599,39703,5
599,52036,4
600,53292,5
601,12874,4
601,24143,4
601,25840,4
601,26145,2
601,39703,5
602,10288,1
602,15604,3
602,26718,3
602,28158,3
602,30184,5
602,30944,5
602,32305,4
602,43602,4
603,12471,2
604,7563,4
604,17566,3
604,32745,4
604,37834,4
606,2487,4
606,6342,1
606,7563,3
606,10509,4
606,12874,3
606,14372,4
606,24143,4
606,25840,5
606,26145,2
606,26718,3
606,28158,3
606,38798,2
606,43602,4
606,45554,5
606,53293,5
608,10288,1
608,25164,3
608,30944,3
608,32745,3
608,37834,4
608,43602,4
608,45554,3
609,30184,5
610,49288,5
610,49289,5
610,49295,5
610,49297,5
611,3739,4
611,8167,4
611,12381,4
611,19729,4
611,26145,3
611,26718,3
611,30944,5
611,32305,4
611,52036,4
611,53293,5
612,9731,3
612,26629,5
612,28158,4
612,30184,5
612,43602,5
613,2487,4
613,24499,3
614,3739,5
614,9011,3
614,9806,3
614,32748,4
614,39703,5
614,45554,4
615,53292,5
616,10288,3
616,10509,4
616,12874,4
618,8510,4
618,9668,5
618,15604,5
618,24143,4
618,25840,4
618,26629,4
618,30944,5
618,32305,3
618,33065,3
618,38798,4
618,53293,5
619,49288,5
619,49289,5
619,49295,5
619,49297,5
620,2487,4
620,6630,4
620,8510,2
620,9668,5
620,9731,4
620,12381,4
620,12471,5
620,14372,4
620,25164,5
620,30944,5
620,43602,4
620,45554,5
620,53293,5
621,2487,3
621,8167,3
621,9011,3
621,9731,4
621,9806,3
621,10288,5
621,12874,4
621,14372,2
621,17566,3
621,24499,4
621,25164,5
621,25840,4
621,26145,3
621,26629,3
621,37834,5
621,50999,4
621,52036,2
621,53292,5
621,53293,5
622,17566,3
622,30184,5
623,49288,5
623,49289,5
623,49295,5
623,49297,5
624,9011,3
624,12471,3
624,26718,2
624,30184,5
624,43602,3
624,50999,5
625,2487,2
625,6342,4
625,6630,4
625,28767,5
626,8510,5
626,32745,4
626,48687,5
626,53293,5
630,26629,3
630,49288,5
630,49289,5
630,49295,5
630,49297,5
631,9011,3
631,12471,3
631,26718,2
631,30184,5
631,50999,5
632,6630,3
633,28158,4
633,43602,5
635,8510,2
635,14372,3
635,24143,5
635,45554,5
635,53293,5
637,3739,4
637,9806,3
637,10288,3
637,24143,5
637,26145,4
637,32745,4
637,32748,4
637,38798,5
637,39703,5
637,43602,4
637,53293,5
638,7563,3
639,2487,3
639,8167,3
639,8510,2
639,9806,4
639,12874,4
639,15604,5
639,24143,3
639,25840,1
639,38798,4
639,45554,4
640,6630,3
640,26145,3
641,10288,1
641,15604,5
641,26718,3
641,28158,5
641,30944,5
641,32305,4
641,53293,5
642,2487,5
642,6342,5
642,7563,3
642,10509,5
642,14372,3
642,25164,3
642,43602,5
643,26718,3
646,2487,4
646,6342,2
646,9011,3
646,9731,4
646,12381,4
646,12874,2
646,14372,4
646,15604,4
646,17566,3
646,23603,4
646,24143,4
646,25164,4
646,25840,5
646,26629,4
646,30944,4
646,32305,4
646,38798,4
646,45554,5
646,50999,3
648,25164,3
648,28158,4
648,30944,4
650,10509,4
650,12381,4
650,12874,4
650,24143,4
650,32305,2
650,33065,5
650,38798,3
650,39703,5
651,9011,2
651,15604,4
651,19729,3
651,24143,4
651,25164,4
651,25840,5
651,30184,5
651,30944,4
651,38798,3
651,39703,5
651,52036,5
651,53293,5
652,9011,3
652,12471,3
652,26718,2
652,30184,5
652,43602,3
652,50999,5
653,2487,4
653,12381,3
653,24143,4
653,26718,4
653,33065,4
653,37834,5
653,53292,5
654,10509,5
657,12381,3
657,32748,4
658,7563,4
658,9011,4
658,9806,3
658,10509,5
660,6630,4
660,26145,3
660,26629,4
661,8510,4
661,24499,4
661,30944,5
661,43602,5
662,8510,4
662,12381,4
662,32748,5
662,53293,5
663,6630,4
663,14372,3
663,19729,4
663,49288,5
663,49289,5
663,49295,5
663,49297,5
663,53293,5
664,6342,3
664,9806,3
664,17566,5
664,25164,4
664,25840,5
664,38798,4
664,39703,5
664,45554,5
664,48687,5
664,53293,5
665,2487,4
665,32748,5
665,52036,3
666,26145,3
666,30944,3
666,32748,3
668,49288,5
668,49289,5
668,49295,5
668,49297,5
669,3739,3
669,8167,4
669,8510,5
669,9806,5
669,14372,4
669,24143,4
669,26718,3
669,32748,3
669,33065,5
669,38798,4
669,53293,5
670,6630,4
670,10288,4
670,30184,5
670,32745,3
670,43602,4
671,9668,4
672,2487,4
672,9668,4
672,9806,4
672,19729,4
672,24143,4
672,32305,4
672,32745,3
672,38798,5
672,53293,5
674,17566,2
674,30184,5
674,43602,2
675,6630,4
675,26145,3
675,30184,5
676,50999,5
677,7563,4
677,49288,5
677,49289,5
677,49295,5
677,49297,5
678,49288,5
678,49289,5
678,49295,5
678,49297,5
679,8167,3
679,43602,4
680,10509,5
680,39703,3
681,8167,4
681,8510,5
681,9731,3
681,12874,5
681,17566,4
681,23603,2
681,26629,4
681,30944,3
681,37834,5
681,50999,4
681,53293,5
682,8510,4
682,9011,1
682,9668,5
682,9731,4
682,12471,5
682,28767,3
682,53293,5
683,17566,3
683,30184,5
684,10288,5
684,52036,2
686,17566,3
686,30184,5
687,9668,4
687,19729,5
688,7563,4
688,9668,5
688,10509,4
688,12381,3
688,14372,4
688,25164,4
688,26145,4
689,7563,5
690,19729,4
691,3739,4
691,26629,5
691,37834,5
691,43602,2
692,10288,3
693,6630,3
693,26145,3
693,50999,1
694,28767,2
695,10288,5
695,26629,4
695,49288,5
695,49289,5
695,49295,5
695,49297,5
696,2487,3
696,9731,4
696,10288,5
696,14372,3
696,15604,5
696,17566,3
696,24499,3
696,25164,5
696,25840,5
696,30184,5
696,30944,3
696,33065,4
696,53293,5
697,2487,3
697,7563,4
697,28767,2
698,48687,5
699,12381,3
699,19729,3
699,24143,3
699,26145,3
699,28158,4
699,39703,5
699,48687,5
700,2487,2
700,9011,2
700,49288,5
700,49289,5
700,49295,5
700,49297,5
701,3739,4
701,8167,5
701,8510,2
701,9668,4
701,9806,3
701,24143,4
701,26718,3
701,32305,2
701,32748,3
701,33065,5
701,38798,3
701,52036,4
703,6630,4
703,30184,5
704,3739,4
704,6342,4
704,7563,3
704,8510,1
704,9011,2
704,9731,4
704,9806,4
704,10509,4
704,14372,3
704,15604,5
704,19729,4
704,23603,5
704,24499,4
704,26145,4
704,32745,4
704,37834,4
704,38798,3
704,45554,4
704,53293,5
705,6630,3
705,25164,4
705,26629,4
706,24143,4
706,43602,3
707,6630,4
707,23603,5
707,26718,4
707,53292,5
709,3739,5
709,9011,5
709,9668,5
709,9806,4
709,24143,4
709,32748,4
709,39703,5
709,53293,5
710,7563,3
710,9668,2
712,14372,3
712,25164,3
712,26718,3
712,43602,5
712,50999,4
714,9011,3
714,9806,5
714,12874,2
714,15604,2
714,24143,5
714,25840,2
714,26629,4
714,32305,2
714,33065,3
714,38798,2
714,43602,3
714,50999,3
714,52036,5
715,6342,4
715,8510,5
715,9011,3
715,9806,3
715,10288,4
715,12874,3
715,15604,3
715,19729,4
715,24143,4
715,26629,4
715,28767,2
715,32745,4
715,39703,5
715,50999,3
715,52036,3
715,53293,5
716,17566,3
716,30184,5
718,3739,5
718,6342,2
718,19729,5
718,24499,2
718,33065,3
718,38798,3
718,39703,5
718,45554,2
718,53292,5
719,24143,3
719,49288,5
719,49289,5
719,49295,5
719,49297,5
720,49288,5
720,49289,5
720,49295,5
720,49297,5
721,49288,5
721,49289,5
721,49295,5
721,49297,5
722,26629,4
722,28158,4
722,30944,5
723,9806,3
723,26718,4
724,9011,3
724,12471,3
724,26718,2
724,30184,5
724,43602,3
724,50999,5
725,26629,5
725,28158,4
725,30184,5
727,2487,3
727,9806,3
727,10509,5
727,12381,3
727,23603,3
727,25164,3
727,28767,3
727,32745,3
727,37834,4
727,45554,4
727,50999,3
727,53293,5
730,6342,3
730,9806,4
730,19729,2
730,24499,2
730,26145,3
730,26629,5
730,28767,2
730,30944,3
730,32745,3
730,33065,4
730,39703,5
730,43602,5
730,48687,5
730,53293,5
731,2487,2
731,7563,3
731,9806,3
731,14372,3
731,15604,3
731,23603,1
731,24499,2
731,32745,4
731,38798,4
731,39703,5
733,2487,4
733,6342,4
733,9668,5
733,9806,4
733,14372,3
733,23603,4
733,25164,4
733,26145,3
733,28767,3
733,32745,3
733,37834,3
733,50999,3
733,53293,5
734,3739,4
734,8510,4
734,9806,3
734,10509,5
734,12874,4
734,14372,4
734,23603,4
734,28767,5
734,33065,5
734,38798,5
734,45554,3
735,49288,5
735,49289,5
736,3739,4
736,6342,4
736,7563,5
736,9731,3
736,15604,3
736,24499,3
736,32745,5
736,33065,4
736,38798,3
736,43602,3
736,45554,4
736,53292,5
738,8167,4
738,23603,4
738,32745,4
738,32748,5
738,39703,5
738,45554,5
738,53292,5
739,9731,4
739,15604,5
739,23603,5
739,25164,4
739,30184,5
739,32745,5
739,39703,5
739,43602,4
739,52036,3
739,53293,5
740,2487,3
740,8167,4
740,8510,5
740,12874,4
740,30944,4
740,50999,4
741,9731,2
741,10509,1
741,12471,1
743,10288,5
743,26718,4
745,49288,5
745,49289,5
745,49295,5
745,49297,5
746,12471,3
746,28158,5
747,12471,3
747,26718,3
747,53292,5
748,9011,3
748,12471,3
748,26718,2
748,30184,5
748,43602,3
748,50999,5
749,10288,3
751,26629,5
751,26718,4
751,30944,5
751,32745,4
751,39703,5
751,52036,5
754,8510,4
754,37834,3
755,26718,4
755,30944,5
755,52036,4
757,3739,4
757,10509,4
757,14372,5
757,28767,5
757,38798,4
757,45554,4
757,53292,5
758,7563,4
758,49288,5
758,49289,5
758,49295,5
758,49297,5
759,53292,5
760,12471,5
760,14372,4
761,17566,3
762,9806,4
762,10509,5
762,25840,5
762,38798,4
762,48687,5
762,52036,3
762,53293,5
763,9806,4
763,24499,2
763,26145,3
763,32745,2
763,45554,4
763,50999,4
763,53293,5
765,3739,4
765,19729,4
765,24143,3
765,24499,4
